Wall time,Step,Value
1632295728.0375524,320,151.3726348876953
1632295729.345573,321,272.706787109375
1632295730.536005,322,267.13763427734375
1632295731.686469,323,303.3804931640625
1632295733.0254776,324,237.77186584472656
1632295734.3884382,325,230.5337677001953
1632295735.5213292,326,230.8223419189453
1632295736.8745987,327,268.32330322265625
1632295737.754163,328,217.51954650878906
1632295739.3018699,329,279.3964538574219
1632295741.01207,330,210.49227905273438
1632295742.7355146,331,223.8915557861328
1632295743.8542228,332,248.81300354003906
1632295744.7695725,333,-414.4623718261719
1632295746.1362777,334,255.1743621826172
1632295747.1817431,335,266.55108642578125
1632295748.3819523,336,258.47088623046875
1632295749.9102077,337,276.134765625
1632295751.349413,338,277.5130615234375
1632295752.9923148,339,281.2266540527344
1632295754.7065103,340,241.80014038085938
1632295755.7847238,341,281.8751525878906
1632295757.1830885,342,261.4674072265625
1632295758.2374682,343,246.7406768798828
1632295760.1409376,344,265.6352844238281
1632295761.2897696,345,249.3785400390625
1632295762.5612051,346,245.9553680419922
1632295763.9615397,347,251.71726989746094
1632295764.9208226,348,293.4568176269531
1632295766.1196482,349,202.95867919921875
1632295769.006989,350,210.73751831054688
1632295770.7434428,351,294.89788818359375
1632295771.4722455,352,-229.4381561279297
1632295774.60732,353,214.03573608398438
1632295775.3388188,354,-203.33450317382812
1632295776.5320954,355,221.13211059570312
1632295777.592105,356,253.7737274169922
1632295778.7877817,357,199.91867065429688
1632295780.7017262,358,275.4540710449219
1632295782.652356,359,210.2770538330078
1632295783.6261256,360,286.2135925292969
1632295784.2864795,361,13.207395553588867
1632295785.7480283,362,276.2546691894531
1632295786.7648356,363,305.59649658203125
1632295788.8727365,364,254.1658172607422
1632295793.7237225,365,124.80758666992188
1632295795.9442768,366,272.5353698730469
1632295799.6859884,367,163.9412841796875
1632295801.9620428,368,265.7782897949219
1632295803.5144615,369,240.22386169433594
1632295804.1509104,370,-268.9629211425781
1632295804.8155289,371,-78.01899719238281
1632295807.4833722,372,223.6135711669922
1632295808.5163674,373,244.9105682373047
1632295810.127024,374,236.2503204345703
1632295812.4368494,375,236.2049560546875
1632295815.403093,376,200.4595947265625
1632295816.4466555,377,247.1019744873047
1632295817.9490926,378,294.6905212402344
1632295818.923006,379,265.7076110839844
1632295820.4275668,380,261.6699523925781
1632295821.3123767,381,25.79167366027832
1632295823.6370938,382,226.30958557128906
1632295824.6884413,383,228.8625030517578
1632295825.8768306,384,245.2288360595703
1632295826.888265,385,265.7230224609375
1632295827.8562076,386,264.4955139160156
1632295828.893202,387,252.41001892089844
1632295830.5270872,388,242.0375518798828
1632295835.495443,389,145.97781372070312
1632295836.427174,390,286.88470458984375
1632295837.601293,391,277.60992431640625
1632295838.672179,392,250.2069854736328
1632295839.8349137,393,252.3020782470703
1632295840.7143042,394,272.9231872558594
1632295845.1110735,395,147.9995574951172
1632295846.4649186,396,263.85369873046875
1632295848.2379024,397,204.21096801757812
1632295848.9299486,398,-367.5
1632295852.2313776,399,205.78257751464844
1632295853.3022351,400,255.02340698242188
1632295854.8328075,401,284.1465759277344
1632295856.2057397,402,293.4354553222656
1632295857.4614053,403,275.7164611816406
1632295859.036419,404,266.1722412109375
1632295860.2038822,405,216.89976501464844
1632295862.0232453,406,265.1030578613281
1632295863.555489,407,296.8905334472656
1632295864.9010177,408,250.4739532470703
1632295866.0967572,409,268.39990234375
1632295867.3026888,410,272.164794921875
1632295868.393687,411,315.4763488769531
1632295870.3746765,412,181.3061981201172
1632295871.370509,413,247.39833068847656
1632295873.5662422,414,306.6858215332031
1632295874.2297196,415,-21.44692611694336
1632295876.7794962,416,191.22412109375
1632295877.8502605,417,206.4341583251953
1632295879.0115209,418,217.7202911376953
1632295880.78435,419,198.79808044433594
1632295883.7018092,420,228.63253784179688
1632295884.678211,421,-222.08653259277344
1632295886.6188872,422,258.36163330078125
1632295888.1822524,423,242.2735595703125
1632295890.6011944,424,261.6201171875
1632295892.21387,425,237.79640197753906
1632295893.183234,426,298.6754150390625
1632295894.8441207,427,272.0333557128906
1632295896.0305905,428,307.4483947753906
1632295897.0830135,429,237.90261840820312
1632295898.5007021,430,273.7103271484375
1632295900.0931401,431,216.35923767089844
1632295901.1157823,432,274.6131286621094
1632295902.6123545,433,225.119384765625
